insc,nota1,nota2,nota3,nota4,red
1137864,534.102,494.160,532.473,563.988,850
1085008,447.168,494.160,493.576,497.388,850
1132439,534.102,589.200,532.473,497.388,900
1128204,534.102,557.520,493.576,430.788,850
1127135,534.102,652.561,649.164,663.888,900
1086847,447.168,430.799,610.267,464.088,775
1090811,273.300,367.439,376.886,430.788,800
1133463,490.635,620.880,415.782,497.388,850
1073982,403.701,494.160,532.473,497.388,875
1124385,577.569,620.880,571.370,464.088,800
1136011,534.102,494.160,532.473,464.088,850
1099363,403.701,462.480,415.782,430.788,850
1071696,621.036,557.520,571.370,563.988,875
1100795,403.701,335.759,337.989,530.688,725
1081236,664.503,620.880,571.370,730.488,850
1098542,577.569,557.520,493.576,464.088,800
1137662,707.970,684.241,688.061,563.988,925
1079310,664.503,652.561,493.576,497.388,825
1130394,490.635,620.880,454.679,464.088,875
1076238,447.168,557.520,532.473,497.388,900
1137484,490.635,620.880,532.473,464.088,900
1105738,403.701,620.880,649.164,763.788,875
1109153,447.168,620.880,454.679,464.088,875
1133705,447.168,494.160,376.886,430.788,825
1073856,534.102,525.840,688.061,430.788,900
1080692,577.569,557.520,415.782,364.187,850
1091149,577.569,430.799,571.370,530.688,900
1074940,707.970,589.200,571.370,830.388,925
1084244,403.701,494.160,493.576,464.088,850
1135854,577.569,589.200,532.473,430.788,850
1138169,447.168,652.561,571.370,530.688,950
1087974,490.635,525.840,493.576,397.488,800
1135702,577.569,652.561,688.061,763.788,850
1088413,360.234,462.480,454.679,597.288,825
1085518,577.569,620.880,688.061,697.188,900
1102173,534.102,589.200,726.957,697.188,875
1087893,621.036,557.520,610.267,597.288,900
1099076,447.168,462.480,493.576,430.788,825
1102858,577.569,525.840,376.886,497.388,925
1118160,490.635,620.880,610.267,697.188,925
1108229,403.701,367.439,493.576,530.688,700
1084840,621.036,589.200,532.473,697.188,900
1084335,534.102,557.520,532.473,530.688,825
1130802,577.569,589.200,532.473,464.088,825
1099689,577.569,557.520,532.473,530.688,825
1132684,490.635,367.439,415.782,464.088,825
1094332,447.168,494.160,610.267,530.688,875
1073857,447.168,525.840,493.576,464.088,875
1077755,403.701,462.480,415.782,464.088,825
1123256,664.503,652.561,688.061,797.088,850
1093665,577.569,557.520,376.886,430.788,875
1090184,534.102,589.200,610.267,697.188,850
1081532,534.102,430.799,376.886,430.788,850
1071706,577.569,367.439,376.886,430.788,775
1128146,490.635,430.799,493.576,430.788,850
1116794,664.503,557.520,571.370,563.988,900
1090929,577.569,589.200,610.267,597.288,850
1074831,664.503,684.241,610.267,530.688,850
1106486,447.168,462.480,415.782,497.388,900
1096998,403.701,620.880,493.576,530.688,850
1099790,577.569,589.200,532.473,397.488,875
1071688,577.569,240.719,376.886,464.088,825
1128361,621.036,557.520,610.267,464.088,900
1075864,534.102,589.200,688.061,730.488,850
1104888,447.168,430.799,376.886,497.388,775
1082422,490.635,589.200,571.370,497.388,800
1131643,360.234,304.079,415.782,464.088,775
1078338,447.168,494.160,415.782,397.488,725
1082910,621.036,652.561,532.473,530.688,875
1138027,490.635,399.119,415.782,430.788,750
1122609,186.367,240.719,571.370,497.388,775
1099812,707.970,525.840,688.061,697.188,900
1126706,490.635,494.160,571.370,464.088,875
1130354,621.036,652.561,532.473,630.588,775
1088479,664.503,525.840,610.267,663.888,900
1137008,490.635,620.880,571.370,697.188,875
1117930,360.234,557.520,493.576,464.088,850
1135036,490.635,525.840,571.370,430.788,800
1085102,707.970,620.880,610.267,797.088,875
1078451,534.102,652.561,493.576,597.288,875
1131661,577.569,652.561,804.751,797.088,925
1096654,447.168,399.119,376.886,397.488,800
1089152,621.036,557.520,571.370,464.088,900
1076242,490.635,462.480,454.679,430.788,850
1077670,447.168,525.840,493.576,430.788,850
1085904,447.168,525.840,493.576,464.088,825
1133114,577.569,557.520,532.473,530.688,825
1084850,447.168,304.079,493.576,364.187,750
1074564,447.168,367.439,454.679,464.088,775
1081769,577.569,620.880,571.370,563.988,800
1129637,664.503,557.520,571.370,663.888,900
1091711,577.569,652.561,571.370,763.788,850
1072741,577.569,620.880,649.164,697.188,875
1080423,534.102,557.520,610.267,530.688,775
1084755,577.569,589.200,649.164,730.488,875
1137449,664.503,335.759,376.886,397.488,800
1135580,490.635,367.439,493.576,464.088,825
1072011,621.036,525.840,415.782,530.688,875
1125229,403.701,399.119,415.782,530.688,800
1094408,447.168,557.520,376.886,464.088,700
1079123,664.503,620.880,610.267,464.088,875
1121581,621.036,620.880,571.370,464.088,825
1103695,664.503,589.200,688.061,630.588,900
1084471,534.102,525.840,454.679,497.388,850
1075753,403.701,367.439,454.679,430.788,775
1094917,534.102,557.520,571.370,464.088,900
1085735,534.102,620.880,610.267,597.288,850
1111056,490.635,335.759,376.886,397.488,750
1084581,403.701,557.520,376.886,430.788,850
1105228,577.569,589.200,571.370,530.688,875
1084611,490.635,525.840,610.267,497.388,850
1074533,534.102,652.561,649.164,730.488,925
1122066,490.635,557.520,454.679,464.088,825
1138212,621.036,620.880,610.267,530.688,825
1137162,490.635,589.200,571.370,430.788,925
1083085,447.168,399.119,415.782,464.088,750
1091200,664.503,557.520,532.473,497.388,900
1094375,273.300,430.799,493.576,530.688,850
1090744,621.036,620.880,765.854,697.188,875
1137028,447.168,589.200,571.370,497.388,875
1076350,490.635,525.840,610.267,430.788,800
1076365,621.036,652.561,765.854,797.088,900
1118785,534.102,462.480,454.679,430.788,800
1115025,447.168,525.840,571.370,464.088,750
1120136,403.701,399.119,376.886,530.688,800
1138574,490.635,525.840,571.370,397.488,800
1086452,447.168,430.799,610.267,464.088,800
1084155,490.635,494.160,610.267,597.288,850
1135463,577.569,620.880,532.473,663.888,925
1102941,621.036,620.880,493.576,530.688,875
1137354,490.635,525.840,454.679,397.488,750
1114493,577.569,462.480,493.576,464.088,725
1072367,621.036,652.561,610.267,730.488,875
1073939,534.102,525.840,765.854,697.188,900
1084794,577.569,652.561,726.957,797.088,925
1083251,490.635,620.880,532.473,563.988,825
1081017,664.503,589.200,726.957,497.388,900
1137176,534.102,494.160,493.576,430.788,850
1138946,534.102,620.880,571.370,763.788,850
1109625,621.036,557.520,571.370,697.188,900
1087821,534.102,430.799,493.576,530.688,825
1090145,577.569,620.880,688.061,630.588,875
1105076,490.635,462.480,415.782,497.388,725
1081289,621.036,525.840,571.370,530.688,900
1119002,360.234,399.119,376.886,497.388,825
1088813,621.036,652.561,804.751,697.188,925
1130553,664.503,620.880,610.267,797.088,900
1082136,621.036,525.840,454.679,563.988,900
1136883,621.036,620.880,726.957,663.888,900
1137178,534.102,557.520,571.370,563.988,900
1131513,577.569,589.200,726.957,563.988,850
1086718,577.569,589.200,726.957,763.788,875
1084095,664.503,620.880,688.061,630.588,875
1112403,534.102,462.480,532.473,497.388,750
1076741,447.168,620.880,610.267,663.888,900
1094898,403.701,399.119,376.886,464.088,800
1129612,621.036,652.561,688.061,697.188,875
1099935,534.102,494.160,532.473,430.788,800
1097555,360.234,462.480,571.370,530.688,800
1076610,577.569,557.520,649.164,530.688,875
1094223,577.569,589.200,610.267,630.588,900
1088526,447.168,399.119,415.782,530.688,700
1084708,447.168,589.200,688.061,763.788,925
1131497,534.102,525.840,571.370,464.088,825
1138494,490.635,557.520,493.576,430.788,750
1138038,664.503,652.561,649.164,697.188,825
1118253,534.102,589.200,532.473,630.588,875
1090453,490.635,494.160,532.473,497.388,850
1072856,534.102,494.160,376.886,364.187,725
1120977,360.234,525.840,454.679,397.488,700
1080292,577.569,462.480,493.576,663.888,850
1077850,577.569,620.880,532.473,530.688,850
1082100,403.701,462.480,415.782,464.088,750
1103882,447.168,367.439,493.576,464.088,850
1074146,534.102,620.880,610.267,464.088,900
1074619,490.635,462.480,415.782,430.788,850
1106796,707.970,620.880,610.267,763.788,900
1133787,707.970,620.880,726.957,730.488,900
1126917,490.635,589.200,493.576,663.888,875
1084534,577.569,620.880,376.886,464.088,850
1123048,534.102,525.840,532.473,530.688,100
1085913,534.102,557.520,610.267,563.988,825
1100823,621.036,557.520,610.267,397.488,825
1121150,534.102,652.561,532.473,697.188,900
1086572,534.102,462.480,454.679,430.788,825
1083183,490.635,367.439,454.679,530.688,825
1122329,621.036,620.880,376.886,563.988,925
1095484,621.036,589.200,610.267,563.988,850
1138065,621.036,494.160,571.370,430.788,750
1119386,534.102,652.561,726.957,563.988,900
1101546,577.569,620.880,649.164,697.188,950
1135139,664.503,652.561,688.061,697.188,875
1075289,534.102,430.799,454.679,430.788,775
1077865,534.102,494.160,571.370,563.988,800
1083621,707.970,620.880,571.370,530.688,825
1095415,403.701,557.520,571.370,464.088,850
1105705,534.102,620.880,649.164,763.788,850
1077350,577.569,589.200,571.370,530.688,925
1089530,577.569,652.561,571.370,497.388,900
1118535,447.168,557.520,493.576,497.388,850
1081467,621.036,557.520,571.370,597.288,825
1085597,621.036,494.160,571.370,464.088,825
1101895,490.635,620.880,610.267,630.588,850
1128129,577.569,494.160,493.576,563.988,750
1084192,534.102,462.480,454.679,497.388,700
1137226,534.102,335.759,571.370,464.088,875
1133251,664.503,620.880,649.164,730.488,900
1105423,447.168,620.880,688.061,663.888,875
1088956,534.102,620.880,688.061,597.288,900
1123967,577.569,652.561,610.267,630.588,925
1125137,664.503,589.200,610.267,830.388,825
1104224,490.635,494.160,649.164,464.088,775
1088068,447.168,620.880,571.370,663.888,800
1081994,577.569,557.520,454.679,464.088,775
1132805,577.569,652.561,688.061,697.188,850
1114677,534.102,620.880,610.267,464.088,800
1089749,621.036,652.561,688.061,763.788,900
1081094,534.102,620.880,688.061,563.988,800
1138694,490.635,525.840,493.576,464.088,800
1138526,403.701,430.799,610.267,464.088,775
1087890,621.036,525.840,649.164,530.688,875
1071705,577.569,684.241,493.576,763.788,950
1095413,403.701,430.799,337.989,464.088,800
1097528,534.102,557.520,454.679,430.788,875
1071559,664.503,620.880,493.576,563.988,850
1083799,664.503,620.880,571.370,497.388,925
1136543,534.102,652.561,649.164,430.788,775
1137342,490.635,620.880,454.679,563.988,800
1125992,534.102,367.439,415.782,464.088,850
1132933,447.168,589.200,610.267,530.688,725
1098467,360.234,494.160,532.473,464.088,775
1082574,664.503,589.200,649.164,663.888,900
1133281,447.168,684.241,726.957,797.088,900
1081006,577.569,620.880,376.886,497.388,850
1089160,577.569,557.520,610.267,630.588,850
1086281,490.635,525.840,532.473,530.688,850
1074101,664.503,684.241,804.751,797.088,925
1133945,447.168,494.160,532.473,364.187,850
1085724,577.569,525.840,493.576,497.388,825
1133430,664.503,652.561,610.267,530.688,825
1087600,447.168,525.840,532.473,397.488,800
1085879,447.168,304.079,376.886,430.788,775
1074399,621.036,557.520,493.576,597.288,850
1125243,664.503,557.520,649.164,663.888,825
1131440,447.168,589.200,454.679,497.388,800
1072525,490.635,557.520,454.679,530.688,800
1082112,490.635,589.200,415.782,364.187,875
1075849,490.635,525.840,532.473,464.088,925
1081632,577.569,620.880,454.679,397.488,825
1109988,621.036,684.241,493.576,497.388,900
1100379,664.503,557.520,415.782,464.088,750
1074286,577.569,557.520,376.886,430.788,900
1087485,534.102,589.200,532.473,464.088,850
1089057,577.569,494.160,532.473,397.488,800
1084820,403.701,462.480,493.576,397.488,825
1090098,577.569,620.880,532.473,597.288,925
1104799,707.970,652.561,688.061,730.488,925
1077693,360.234,399.119,493.576,430.788,850
1080699,621.036,589.200,649.164,697.188,850
1127249,577.569,557.520,610.267,730.488,875
1134243,577.569,589.200,571.370,530.688,850
1113685,577.569,557.520,454.679,430.788,825
1097744,490.635,525.840,415.782,430.788,775
1131357,577.569,620.880,454.679,497.388,825
1089376,707.970,557.520,726.957,697.188,950
1089598,534.102,494.160,493.576,497.388,825
1083692,534.102,589.200,688.061,530.688,850
1075489,751.437,557.520,726.957,730.488,900
1129861,577.569,620.880,649.164,630.588,900
1090664,577.569,589.200,571.370,364.187,950
1109762,490.635,589.200,493.576,397.488,900
1077235,447.168,589.200,571.370,563.988,800
1100548,490.635,494.160,571.370,597.288,800
1094486,490.635,557.520,571.370,497.388,825
1073774,490.635,525.840,454.679,464.088,775
1093547,577.569,557.520,726.957,597.288,925
1128690,490.635,557.520,532.473,530.688,925
1135967,534.102,684.241,726.957,797.088,875
1073008,577.569,620.880,532.473,497.388,875
1118131,490.635,589.200,726.957,797.088,925
1123827,447.168,462.480,493.576,497.388,850
1111133,621.036,494.160,493.576,530.688,850
1134172,490.635,399.119,337.989,430.788,825
1119012,447.168,462.480,454.679,397.488,850
1085139,577.569,589.200,415.782,397.488,850
1119683,534.102,589.200,571.370,497.388,875
1076080,534.102,589.200,571.370,597.288,950
1081913,447.168,525.840,454.679,497.388,850
1078123,577.569,525.840,532.473,497.388,875
1134422,490.635,525.840,532.473,630.588,925
1075247,577.569,620.880,610.267,563.988,900
1086930,577.569,589.200,532.473,697.188,900
1087084,577.569,557.520,571.370,497.388,900
1102722,403.701,684.241,493.576,464.088,900
1105452,447.168,557.520,376.886,464.088,800
1071776,403.701,494.160,454.679,464.088,750
1121882,577.569,589.200,532.473,464.088,925
1082163,577.569,462.480,454.679,430.788,875
1118579,577.569,589.200,532.473,397.488,875
1131622,360.234,430.799,337.989,430.788,825
1128330,490.635,335.759,454.679,630.588,925
1087008,447.168,494.160,493.576,497.388,800
1101000,577.569,494.160,532.473,397.488,925
1129449,534.102,684.241,571.370,430.788,825
1088289,447.168,399.119,493.576,430.788,850
1117400,664.503,652.561,688.061,730.488,900
1077689,534.102,620.880,493.576,397.488,925
1085172,577.569,494.160,493.576,497.388,825
1131663,534.102,557.520,532.473,464.088,775
1127145,621.036,620.880,649.164,663.888,875
1082131,403.701,462.480,454.679,563.988,875
1086308,490.635,557.520,571.370,497.388,875
1108581,534.102,620.880,571.370,530.688,925
1101487,534.102,525.840,532.473,497.388,875
1110720,577.569,589.200,765.854,630.588,950
1086274,534.102,462.480,532.473,464.088,850
1071498,621.036,620.880,765.854,797.088,925
1135487,447.168,430.799,571.370,464.088,750
1078331,490.635,494.160,571.370,730.488,875
1108274,751.437,525.840,571.370,563.988,900
1089387,490.635,589.200,610.267,797.088,850
1084985,577.569,620.880,726.957,630.588,925
1082443,403.701,589.200,454.679,530.688,800
1085222,577.569,652.561,571.370,630.588,800
1117948,577.569,367.439,571.370,430.788,850
1088025,577.569,430.799,571.370,497.388,800
1121631,621.036,589.200,804.751,663.888,925
1097515,577.569,367.439,532.473,464.088,800
1079177,577.569,557.520,571.370,530.688,875
1078014,447.168,494.160,571.370,397.488,875
1083032,664.503,620.880,571.370,630.588,900
1082849,621.036,525.840,571.370,630.588,875
1132650,621.036,652.561,610.267,697.188,850
1125486,490.635,525.840,610.267,430.788,875
1105296,490.635,589.200,454.679,430.788,900
1075398,490.635,494.160,454.679,464.088,850
1117118,534.102,462.480,532.473,464.088,875
1088818,490.635,462.480,571.370,430.788,825
1074134,534.102,304.079,415.782,430.788,800
1073645,621.036,620.880,688.061,697.188,950
1074647,447.168,525.840,454.679,430.788,850
1080402,360.234,430.799,376.886,497.388,800
1109451,490.635,589.200,415.782,464.088,800
1098762,447.168,525.840,454.679,364.187,925
1104794,577.569,589.200,610.267,730.488,950
1082854,751.437,620.880,726.957,697.188,900
1078834,490.635,620.880,610.267,464.088,925
1082070,490.635,652.561,571.370,364.187,850
1126078,664.503,557.520,649.164,630.588,850
1125072,447.168,525.840,532.473,397.488,800
1077016,577.569,652.561,571.370,430.788,925
1088204,447.168,557.520,376.886,397.488,775
1073763,490.635,620.880,610.267,364.187,800
1110936,621.036,715.921,726.957,763.788,900
1072893,577.569,589.200,493.576,563.988,900
1082796,534.102,557.520,493.576,464.088,800
1132931,490.635,589.200,571.370,530.688,825
1072881,577.569,620.880,726.957,830.388,875
1109551,447.168,399.119,454.679,430.788,725
1120157,577.569,652.561,532.473,730.488,900
1080596,360.234,557.520,649.164,464.088,800
1138178,577.569,589.200,649.164,697.188,900
1108377,534.102,462.480,454.679,430.788,800
1138578,621.036,620.880,688.061,597.288,775
1084225,534.102,525.840,415.782,430.788,825
1118479,447.168,620.880,454.679,597.288,850
1089510,360.234,462.480,337.989,430.788,800
1119569,534.102,557.520,571.370,530.688,875
1075854,447.168,367.439,376.886,530.688,625
1129225,621.036,620.880,765.854,730.488,950
1117165,490.635,589.200,532.473,597.288,900
1089829,577.569,652.561,649.164,797.088,850
1083034,577.569,557.520,376.886,630.588,825
1087834,621.036,557.520,532.473,530.688,900
1133293,447.168,589.200,649.164,563.988,875
1116030,577.569,494.160,493.576,530.688,850
1085899,577.569,462.480,415.782,464.088,850
1085666,447.168,462.480,532.473,430.788,850
1080597,490.635,620.880,610.267,430.788,875
1088849,534.102,557.520,688.061,430.788,875
1138439,534.102,462.480,571.370,430.788,750
1121148,490.635,494.160,376.886,364.187,800
1081952,490.635,494.160,610.267,530.688,875
1081043,447.168,494.160,493.576,397.488,850
1118389,664.503,652.561,726.957,763.788,900
1102413,707.970,589.200,765.854,597.288,825
1085074,490.635,620.880,571.370,530.688,900
1122081,577.569,525.840,454.679,530.688,875
